id,label,x_fa2,y_fa2,x_geo,y_geo
8500010,Basel SBB,3224.670617812539,3971.9301481211146,8747.787053429234,1083.7241661457779
8500016,Basel St. Johann,3197.9189064100087,3963.1472522026056,8740.453774416486,1098.214087303057
8500020,Muttenz,3214.033084252181,3969.7592999349745,8772.829602971602,1075.0233758952213
8500021,Pratteln,3198.389545359651,3981.6552330209447,8791.268212828052,1068.1573298887245
8500023,Liestal,3280.207836034388,3979.718988459454,8808.76096074502,1044.0150585779138
8500022,Frenkendorf-Füllinsdorf,3226.2802394635964,3981.8157136141167,8803.456156735021,1054.767115685183
8500090,Basel Bad Bf,3305.47370278838,3932.3495556262437,8755.205801894344,1096.345155278052
8500105,Moutier,3128.964963949785,4006.86435237946,8658.215067352778,914.6883812256661
8500104,Court,2978.12700275355,4024.3378646215388,8641.400377091224,889.3153498008277
8500109,Delémont,3193.713221570466,3982.5878556408734,8644.921718528582,966.2264610005737
8500028,Tecknau,3298.7382034399334,3990.410210782734,8876.002627900762,1019.8101096687033
8500113,Laufen,3221.147854037369,3970.79272727462,8710.562257943388,1002.5395823278801
8500117,Aesch BL,3125.0888304986534,3954.9942393584315,8753.684445642284,1033.2630014706444
8500115,Grellingen,3126.2501997872755,3956.2303824514142,8748.955135944861,1016.4938949170177
8500116,Duggingen,3108.500889996996,3951.1291039690377,8753.872478437483,1024.2032395201632
8500119,Münchenstein,3145.619022976448,3966.6223143253856,8759.861038066385,1062.1972600772758
8500118,Dornach-Arlesheim,3127.3051026320895,3961.847007980558,8757.114619663786,1046.4936726964415
8500218,Olten,3430.726137590047,3978.6189870537846,8884.988316325862,960.4259341668694
8500026,Sissach,3298.401623704376,4001.061475650942,8843.467256367901,1030.408321761719
8500027,Gelterkinden,3349.5454741869635,4000.915767602235,8858.766288340883,1032.4709845454136
8500037,Trimbach,3410.8553081982286,4010.6373383284927,8883.4669600738,969.3603409205516
8500136,Basel Dreispitz,3213.9219322436097,3952.594058808003,8756.390978300446,1077.422218524877
8500207,Solothurn,3378.098785241304,3879.4029341006553,8727.9638384445,866.255691553282
8500212,Oensingen,3556.452595360354,3805.6445957476935,8799.963305115118,917.6399263139363
8500217,Olten Hammer,3481.6621312135144,3940.213625309963,8880.703447780728,958.2550100768484
8500301,Rheinfelden,3213.474981426942,4008.069258374015,8834.680996664982,1086.407906949977
8500300,Kaiseraugst,3194.8808382787734,3999.6089505740597,8805.530215445697,1078.2370273040713
8503000,Zürich HB,3402.439903727263,3982.6923697660286,9157.054677087863,979.7705202183688
8500309,Brugg AG,3318.3704594925116,4034.484194809123,9013.830666781387,1043.1204783098474
8500320,Stein-Säckingen,3277.939892533969,4024.2385566794546,8901.922663820724,1080.6928495686357
8500329,Koblenz,3178.516112876296,3775.0563178853736,9020.890443546572,1118.8862988479289
8501120,Lausanne,3599.973682744575,4129.830101421652,8329.055112412272,432.62927397118995
8501609,Brig,4209.710130138958,4606.781515499067,8924.173211252566,306.6245093341189
8502113,Aarau,3303.207971915766,4138.836733057648,8946.606093516117,985.8217574456714
8502115,Wildegg,3284.470398423984,4006.824264769811,8994.537362401303,1001.3828957392338
8502119,Lenzburg,3318.881055897226,4154.336386065547,8997.8478791895,986.1636352551234
8502204,Zug,3320.0117087057274,4131.801422641586,9148.000613100872,850.1019650566691
8502206,Baar,3452.278043495577,4069.015115111311,9151.362411560483,863.868244850608
8502208,Horgen Oberdorf,3406.337903147294,4012.3774399427734,9179.504653241884,904.4263489786116
8502209,Oberrieden Dorf,3404.309053604423,4008.2961178013456,9174.091587925559,915.7425044714769
8502215,Muri AG,3102.4211094063753,4167.12309707501,9071.56813083436,914.3692952701775
8502229,Urdorf Weihermatt,3172.3558967572244,4058.835660583936,9109.75588215016,980.9101129165425
8500024,Lausen,3270.629890883609,3985.06495754618,8820.994488359916,1035.1148396051767
8500025,Itingen,3280.7313177422034,3992.5468933924685,8832.794970749505,1033.2231157262083
8500031,Diepflingen,3332.9152334478517,4044.573907755807,8854.54409739415,1022.1006909920326
8501037,Morges,3615.673448414275,4012.022638566467,8269.927345267528,429.68912480990167
8502001,Zofingen,3434.242133327225,4104.773197840684,8900.498172948008,920.0501648705737
8502010,St. Erhard-Knutwil,3410.848019541929,4191.8550046777555,8957.71712232331,852.0677624610189
8502103,Suhr,3306.7593696978283,4177.893843844704,8960.047589391075,973.4343848165228
8502105,Othmarsingen,3306.932345130371,4083.403248033495,9016.850587431547,996.6307941878493
8502106,Mägenwil,3281.808346865071,4135.371953146435,9025.557075645595,1001.200560907526
8502112,Schönenwerd SO,3298.0966715309773,4122.922472645413,8924.703121857217,973.029829408671
8500032,Sommerau,3336.823905543179,4052.947402453049,8860.492771278618,1015.4568655616796
8500033,Rümlingen,3367.342420552345,4069.0608644450494,8860.133799578693,1006.8130549460318
8500034,Buckten,3385.173337262266,4061.897156538992,8859.011300770992,996.425667502178
8500035,Läufelfingen,3411.7121157771817,4051.0332190923227,8862.692185186093,985.7647778107627
8500240,Olten RB,3450.7579681933453,4038.076070664564,8888.173477917257,967.1438331226037
8500062,Bottmingen Schloss,7461.825662629966,3246.4441769623277,8740.111896607033,1069.0519101567909
8500898,Claraplatz,7453.324225983747,3282.011908623157,8749.490744513003,1092.8238138406953
8500254,Wiesenplatz,7540.483539871293,3325.7050603578837,8748.533486646538,1102.2767352720464
8500897,Barfüsserplatz,7517.318367986555,3358.2779352069692,8747.5591348896,1088.271141011491
8578152,Kronenplatz,7454.262900791497,3221.028892754191,8740.134688460997,1077.7754922613108
8578143,Bahnhof SBB,7485.338086925556,3299.65188856894,8748.100441421231,1084.2768686043921
8500065,"Ettingen, Bahnhof",5039.709860393597,1402.1854515296548,8729.160410777584,1043.3768866669363
8500068,Flüh Bahnhof,5056.7865069270865,1393.1748501790667,8709.040901691325,1046.6987993821128
8500070,Rodersdorf Station,5131.53573647707,1376.395061831233,8691.82165602192,1041.5877261308035
8500255,"Aesch BL, Dorf",4998.411883342257,1403.0577475032446,8751.034892619029,1034.4139900957998
8500679,"Mariastein, Klosterplatz",5168.07062239398,1344.2658839343958,8705.434090801607,1038.7216504948967
8500697,"Hofstetten SO, Mariasteinstr.",4996.528608643019,1409.7549814061172,8715.718914902625,1037.5592659427596
8500695,"Metzerlen, Challstrasse",5206.467719322175,1344.1401546132247,8694.083747527797,1031.188942759968
8500073,Aeschenplatz,7567.86624066206,3439.224060062693,8750.049144935108,1086.191384337324
8500079,Heuwaage,7545.270364896165,3390.9359311492703,8747.131787627784,1086.1685924833605
8500146,Bahnhofeing. Gundeld.,7662.5690535107115,3345.804701495684,8746.886775197676,1082.5332917761862
8500147,Heiliggeistkirche,7586.411705998513,3381.682721667561,8751.410958209426,1080.248408416348
8500193,Markthalle,7554.479321821768,3341.384261604452,8746.25430125019,1084.6472362312986
8500160,IWB,7572.520568327768,3358.8899220269964,8745.559149704304,1083.2512351760356
8500189,Solothurnerstrasse,7546.538330783172,3328.568461047078,8748.391037559266,1081.672899289065
8500236,Denkmal,7558.693206399648,3325.421063071346,8751.416656172916,1084.2084930425017
8500161,Tellplatz,7559.769584749632,3339.305172394943,8749.775642687548,1080.8409966193983
8500237,Bankverein,7544.5740379103845,3364.7153805745857,8748.9323440909,1087.6500629909865
8500853,Muttenz Waldhaus,7511.668618117622,3854.3421909596714,8771.781177689281,1082.0489648794626
